order_id,customer_id,product_id,order_date,quantity,price_per_unit,status
1240,199,506,2024-06-25,4,150,Completed
1241,111,509,2024-05-02,3,700,Completed
1242,143,503,2025-03-06,5,200,Completed
1243,136,508,2024-11-08,1,400,Completed
1244,141,509,2025-05-06,2,500,Completed
1245,144,509,2025-03-29,5,300,Completed
1246,164,503,2025-04-11,3,200,Cancelled
1247,104,510,2024-03-02,1,400,Completed
1248,129,503,2024-10-30,3,500,Completed
1249,130,507,2024-08-02,3,400,Completed
1250,188,505,2024-03-06,1,500,Completed
1251,138,503,2024-11-22,1,1000,Completed
1252,194,507,2025-03-03,3,1000,Completed
1253,178,505,2024-01-19,5,1500,Completed
1254,180,503,2024-06-30,4,1500,Completed
1255,178,506,2025-02-24,5,700,Completed
1256,150,507,2024-07-10,4,1000,Completed
1257,110,508,2025-04-04,2,700,Completed
1258,107,508,2024-02-08,1,300,Completed
1259,105,503,2024-11-08,3,500,Completed
1260,137,509,2025-03-30,5,200,Completed
1261,106,502,2025-02-13,4,1000,Completed
1262,167,501,2024-07-06,1,500,Completed
1263,162,507,2025-04-10,2,150,Completed
1264,156,508,2024-04-07,1,200,Completed
1265,158,507,2024-01-19,1,1000,Completed
1266,128,508,2024-10-24,4,400,Completed
1267,105,503,2024-06-08,5,300,Completed
1268,135,504,2024-09-18,5,1000,Completed
1269,175,501,2024-06-20,4,1500,Completed
1270,142,503,2024-03-02,2,700,Completed
1271,199,508,2025-01-08,5,150,Completed
1272,160,504,2024-08-07,3,200,Completed
1273,122,506,2024-05-20,2,200,Cancelled
1274,162,509,2024-02-04,2,300,Completed
1275,195,507,2025-04-17,4,500,Completed
1276,106,501,2024-07-09,4,400,Completed
1277,198,503,2024-01-22,5,150,Cancelled
1278,113,510,2024-02-16,1,700,Completed
1279,138,501,2024-06-08,5,400,Completed
1280,105,501,2024-05-10,4,200,Completed
1281,117,505,2024-04-11,4,700,Completed
1282,119,501,2024-03-09,3,700,Completed
1283,109,501,2024-05-11,4,400,Completed
1284,166,501,2024-06-09,2,150,Completed
1285,154,508,2024-05-12,2,300,Completed
1286,177,508,2024-02-03,1,500,Completed
1287,135,502,2024-11-13,4,700,Completed
1288,183,501,2024-02-29,2,500,Completed
1289,193,505,2024-08-15,2,300,Completed
1290,166,502,2024-08-21,1,300,Completed
1291,111,507,2024-04-06,5,200,Completed
1292,142,504,2024-12-26,5,400,Completed
1293,160,505,2024-11-16,5,1500,Completed
1294,184,509,2024-04-14,4,300,Completed
1295,147,501,2024-04-20,3,200,Completed
1296,142,505,2024-01-30,4,700,Completed
1297,144,501,2024-05-14,2,300,Completed
1298,126,505,2024-02-28,3,500,Cancelled
1299,164,509,2025-02-09,3,200,Completed
1300,171,510,2024-10-11,4,150,Completed
1301,191,508,2024-12-16,5,500,Completed
1302,181,502,2025-03-29,3,500,Completed
1303,181,510,2024-03-30,3,150,Completed
1304,168,503,2025-01-20,2,150,Completed
1305,155,503,2024-02-26,2,1500,Completed
1306,161,502,2024-04-05,2,150,Cancelled
1307,159,502,2025-01-23,4,150,Completed
1308,153,502,2024-07-25,5,300,Completed
1309,138,508,2024-09-30,2,400,Completed
1310,116,504,2025-02-16,2,1500,Cancelled
1311,168,506,2024-04-10,2,300,Completed
1312,187,501,2024-11-05,1,300,Completed
1313,132,505,2025-03-28,5,300,Completed
1314,115,509,2024-08-12,2,1500,Completed
1315,151,510,2024-06-29,2,700,Cancelled
1316,114,504,2024-11-12,5,1500,Completed
1317,177,508,2024-06-21,2,400,Completed
1318,189,503,2024-02-06,3,400,Completed
1319,127,510,2024-11-23,1,300,Completed
1320,138,510,2024-10-04,2,150,Completed
1321,124,508,2024-12-11,5,500,Completed
1322,124,510,2024-01-15,2,1500,Completed
1323,118,506,2025-04-26,5,700,Completed
1324,152,508,2024-10-09,4,400,Completed
1325,140,507,2024-08-26,4,200,Completed
1326,151,508,2024-10-04,1,200,Completed
1327,114,502,2024-07-05,5,200,Cancelled
1328,126,506,2024-10-02,4,200,Completed
1329,175,510,2024-10-17,1,150,Completed
1330,105,506,2024-06-10,3,500,Completed
1331,103,505,2024-08-21,4,1500,Completed
1332,135,502,2024-08-19,1,700,Completed
1333,153,508,2025-05-01,4,200,Completed
1334,151,506,2024-05-08,4,200,Completed
1335,164,502,2024-07-24,1,700,Completed
1336,179,503,2024-08-23,5,400,Cancelled
1337,158,509,2025-04-19,1,150,Completed
1338,144,505,2025-02-11,4,300,Completed
1339,183,510,2024-11-03,4,500,Completed
1340,149,508,2024-05-21,2,150,Completed
1341,192,508,2025-04-17,1,200,Completed
1342,140,506,2024-12-06,1,1000,Completed
1343,152,504,2024-09-13,4,500,Completed
1344,111,506,2024-04-01,4,500,Completed
1345,133,505,2024-12-31,4,150,Completed
1346,187,502,2024-08-06,2,1500,Completed
1347,110,509,2025-03-12,1,500,Cancelled
1348,137,506,2024-01-13,2,1000,Completed
1349,115,502,2025-03-15,4,150,Completed
1350,113,504,2024-09-12,3,1500,Completed
1351,108,502,2025-01-02,5,300,Completed
1352,169,510,2025-01-23,2,1000,Completed
1353,112,501,2024-04-18,1,150,Completed
1354,118,503,2025-03-30,4,1500,Completed
1355,190,501,2024-10-25,4,500,Completed
1356,113,507,2024-05-17,5,150,Completed
1357,146,506,2024-06-07,3,1000,Completed
1358,147,504,2024-02-05,4,700,Completed
1359,133,507,2024-11-16,4,1000,Completed
1360,174,501,2025-02-18,1,700,Completed
1361,177,504,2024-07-14,3,400,Completed
1362,118,505,2024-06-28,4,400,Completed
1363,183,503,2025-01-09,4,1000,Completed
1364,167,504,2025-05-04,1,500,Completed
1365,150,502,2024-01-13,4,400,Cancelled
1366,183,510,2024-01-07,2,400,Cancelled
1367,189,508,2024-04-14,1,150,Completed
1368,162,503,2024-03-06,2,1500,Cancelled
1369,146,502,2024-05-20,5,200,Cancelled
1370,180,503,2024-06-18,4,700,Cancelled
1371,152,507,2025-02-12,5,150,Completed
1372,139,505,2025-02-28,3,200,Completed
1373,161,508,2024-08-17,1,150,Cancelled
1374,190,501,2024-07-14,2,700,Cancelled
1375,123,501,2024-11-16,4,400,Completed
1376,193,503,2024-02-28,2,700,Completed
1377,189,505,2024-12-21,2,700,Cancelled
1378,189,507,2024-07-08,5,1000,Completed
1379,190,507,2024-03-28,3,1000,Completed
1380,198,507,2025-01-30,5,1500,Completed
1381,198,504,2024-12-25,2,400,Completed
1382,136,508,2024-11-29,3,300,Completed
1383,169,510,2024-12-01,5,700,Completed
1384,175,509,2024-03-09,5,150,Cancelled
1385,133,506,2024-02-25,1,1000,Completed
1386,128,510,2024-07-16,3,1000,Cancelled
1387,108,506,2024-04-28,1,1500,Completed
1388,160,503,2025-03-19,4,150,Completed
1389,131,508,2025-04-14,3,500,Completed
1390,200,503,2024-11-15,1,300,Cancelled
1391,115,501,2024-10-29,3,400,Completed
1392,105,510,2025-01-30,5,500,Completed
1393,112,508,2024-01-29,4,300,Cancelled
1394,181,507,2024-12-12,4,300,Completed
1395,157,503,2025-03-16,2,700,Cancelled
1396,160,506,2024-12-05,3,150,Completed
1397,198,506,2025-03-29,2,700,Completed
1398,126,509,2024-12-12,5,500,Completed
1399,152,507,2024-01-25,4,700,Completed
1400,170,503,2025-01-27,2,1500,Completed
1401,108,504,2024-04-17,4,1000,Completed
1402,180,508,2024-10-14,4,400,Completed
1403,124,506,2024-06-20,5,1000,Completed
1404,196,501,2025-05-01,5,300,Completed
1405,105,503,2025-02-17,2,700,Completed
1406,162,501,2025-02-09,2,400,Cancelled
1407,135,502,2024-04-29,4,1000,Completed
1408,102,505,2024-02-03,2,200,Completed
1409,109,509,2024-12-17,5,200,Completed
1410,118,506,2025-05-15,1,300,Completed
1411,123,501,2025-05-04,3,700,Completed
1412,110,506,2024-03-24,4,700,Completed
1413,115,503,2024-10-12,3,500,Completed
1414,123,509,2024-01-21,3,300,Completed
1415,117,505,2024-01-04,3,200,Completed
1416,138,501,2024-09-02,5,400,Completed
1417,179,502,2025-04-14,1,300,Cancelled
1418,124,505,2024-08-04,5,1000,Completed
1419,117,506,2024-07-25,5,400,Cancelled
1420,150,503,2024-08-30,1,300,Completed
1421,177,510,2024-12-26,3,200,Completed
1422,134,507,2024-05-26,2,500,Completed
1423,154,505,2024-05-14,5,700,Completed
1424,159,503,2024-01-31,3,1500,Completed
1425,171,505,2024-08-28,2,200,Cancelled
1426,165,501,2024-01-23,5,1500,Completed
1427,184,502,2024-01-27,3,500,Completed
1428,111,502,2024-07-15,5,1000,Completed
1429,194,508,2024-11-20,4,1000,Completed
1430,178,503,2025-03-11,4,150,Completed
1431,126,505,2024-09-07,2,200,Completed
1432,150,505,2024-02-16,5,1500,Completed
1433,162,501,2024-10-14,4,150,Completed
1434,142,503,2024-02-24,4,700,Completed
1435,200,507,2024-09-25,2,300,Completed
1436,121,505,2024-03-07,4,500,Completed
1437,191,506,2025-03-19,2,1500,Cancelled
1438,179,506,2024-06-10,4,300,Completed
1439,174,504,2025-05-08,4,400,Completed
1440,154,503,2024-11-20,3,300,Completed
1441,129,504,2024-10-04,4,1000,Completed
1442,181,509,2025-04-20,3,1500,Completed
1443,133,504,2024-11-02,2,400,Completed
1444,144,509,2025-01-23,1,500,Completed
1445,126,510,2024-08-02,3,700,Completed
1446,159,503,2024-10-15,1,1500,Completed
1447,152,501,2024-08-31,5,500,Completed
1448,123,504,2024-01-23,3,400,Completed
1449,168,504,2024-07-10,3,300,Completed
1450,131,509,2024-05-27,2,700,Completed
1451,126,509,2024-12-06,2,1500,Completed
1452,152,504,2024-06-08,4,150,Completed
1453,155,505,2024-06-27,4,1500,Completed
1454,143,501,2025-03-29,1,1000,Completed
1455,182,503,2025-01-25,3,400,Completed
1456,163,508,2025-02-11,2,400,Completed
1457,178,506,2025-04-27,4,300,Completed
1458,148,506,2024-09-29,1,400,Completed
1459,115,508,2024-09-15,3,400,Completed
1460,123,503,2024-04-13,1,200,Completed
1461,173,503,2024-05-07,2,200,Completed
1462,199,509,2025-03-17,4,700,Completed
1463,184,503,2024-03-15,1,150,Completed
1464,170,501,2024-10-07,3,150,Completed
1465,118,504,2024-10-18,3,1000,Completed
1466,191,504,2025-05-04,2,500,Completed
1467,155,506,2024-08-02,5,1000,Completed
1468,103,501,2025-02-08,1,500,Completed
1469,126,508,2024-03-18,3,700,Completed
1470,106,501,2024-12-03,3,500,Cancelled
1471,165,507,2025-01-08,4,1000,Cancelled
1472,144,507,2025-04-10,1,500,Completed
1473,165,503,2024-03-29,5,1500,Cancelled
1474,174,503,2024-08-21,3,500,Completed
1475,165,501,2024-05-16,3,700,Cancelled
1476,179,502,2024-05-03,4,400,Completed
1477,181,510,2024-09-19,5,400,Completed
1478,101,510,2024-01-03,3,700,Completed
1479,179,503,2024-12-28,5,400,Completed
1480,140,506,2024-05-17,2,500,Completed
1481,107,510,2024-01-01,5,400,Cancelled
1482,160,510,2024-02-29,4,300,Completed
1483,147,503,2025-01-20,4,400,Cancelled
1484,149,509,2024-10-14,5,500,Completed
1485,105,504,2025-02-04,3,400,Completed
1486,106,502,2025-02-05,3,1500,Completed
1487,185,504,2024-12-03,3,1500,Cancelled
1488,106,506,2025-02-21,2,500,Completed
1489,175,503,2024-11-25,3,200,Completed
1490,137,504,2024-10-03,3,1500,Completed
1491,184,510,2025-04-18,4,1000,Completed
1492,134,503,2025-02-16,2,300,Completed
1493,123,503,2024-11-14,4,400,Completed
1494,193,501,2024-12-16,1,400,Completed
1495,184,506,2024-01-05,5,1000,Completed
1496,151,501,2024-02-22,1,300,Completed
1497,106,502,2024-08-09,5,400,Completed
1498,146,502,2025-03-10,4,700,Cancelled
1499,159,508,2024-07-29,2,1500,Completed
1500,138,508,2024-06-27,5,1000,Completed
1501,150,506,2024-12-17,1,300,Completed
1502,143,509,2024-01-22,5,200,Completed
1503,113,501,2024-11-09,1,200,Completed
1504,113,502,2024-10-26,3,300,Completed
1505,167,501,2024-12-29,1,200,Completed
1506,177,507,2024-01-04,2,200,Completed
1507,199,510,2025-05-01,2,150,Completed
1508,103,510,2024-01-14,3,1500,Completed
1509,105,503,2024-03-27,4,400,Completed
1510,182,501,2025-01-18,3,1500,Completed
1511,158,502,2024-11-16,5,400,Completed
1512,188,504,2024-11-26,1,400,Completed
1513,199,502,2024-06-22,3,300,Completed
1514,123,508,2024-04-18,3,300,Completed
1515,129,509,2024-06-06,1,300,Completed
1516,102,507,2024-03-25,1,400,Completed
1517,158,508,2025-01-20,1,200,Cancelled
1518,171,504,2024-05-29,3,1000,Completed
1519,107,501,2024-01-21,3,500,Completed
1520,196,502,2025-05-13,2,200,Completed
1521,184,508,2024-08-03,5,300,Completed
1522,189,503,2024-08-15,3,1000,Completed
1523,156,510,2024-04-04,3,1500,Completed
1524,156,507,2024-10-28,3,1500,Completed
1525,184,506,2024-07-28,4,1500,Cancelled
1526,156,508,2025-03-25,2,700,Completed
1527,167,507,2025-01-15,5,400,Cancelled
1528,187,501,2024-02-11,3,200,Completed
1529,149,508,2024-06-01,4,1500,Completed
1530,195,508,2024-05-12,2,500,Completed
1531,103,506,2024-05-08,4,200,Completed
1532,183,509,2024-04-11,4,700,Completed
1533,111,504,2024-04-18,2,300,Cancelled
1534,122,508,2024-09-29,1,1000,Completed
1535,106,503,2025-04-24,2,500,Cancelled
1536,145,506,2025-01-01,5,400,Completed
1537,162,501,2024-02-02,2,400,Cancelled
1538,144,505,2025-04-12,5,400,Completed
1539,170,509,2025-02-23,3,1500,Cancelled
1540,155,506,2024-11-16,1,700,Cancelled
1541,167,510,2024-11-26,5,300,Completed
1542,177,506,2025-01-01,4,1500,Completed
1543,164,506,2024-12-16,1,1000,Completed
1544,133,507,2024-10-10,3,700,Completed
1545,112,506,2024-07-27,1,150,Completed
1546,116,506,2024-10-07,5,150,Completed
1547,150,505,2024-09-22,4,400,Completed
1548,142,504,2024-01-05,2,1000,Completed
1549,120,509,2024-12-22,3,700,Cancelled
1550,137,502,2024-12-09,5,500,Completed
1551,148,507,2024-10-12,5,200,Completed
1552,183,506,2024-09-18,1,150,Completed
1553,172,501,2025-04-09,3,1500,Completed
1554,199,509,2024-01-22,4,1000,Completed
1555,156,506,2024-04-21,3,300,Completed
1556,120,502,2024-01-24,4,200,Completed
1557,182,510,2024-05-13,2,150,Completed
1558,135,502,2025-05-12,5,300,Completed
1559,173,508,2024-07-11,4,150,Completed
1560,158,509,2024-04-01,4,200,Completed
1561,138,501,2024-07-16,3,1500,Completed
1562,172,505,2024-08-24,2,500,Completed
1563,156,504,2025-02-14,2,150,Completed
1564,114,502,2024-05-27,2,500,Completed
1565,125,503,2024-03-30,3,1000,Completed
1566,129,502,2025-03-05,3,300,Completed
1567,150,508,2024-10-24,2,700,Completed
1568,185,505,2024-03-05,3,500,Completed
1569,167,505,2024-04-20,2,700,Completed
1570,131,510,2024-08-23,2,1500,Completed
1571,113,508,2024-08-03,4,200,Cancelled
1572,149,509,2024-10-27,4,1000,Completed
1573,193,508,2024-12-13,1,300,Completed
1574,164,505,2024-12-12,5,500,Cancelled
1575,108,503,2024-06-12,3,700,Completed
1576,146,501,2024-08-03,4,500,Cancelled
1577,192,502,2025-01-03,2,1500,Completed
1578,199,501,2024-03-17,4,1500,Cancelled
1579,134,507,2025-01-17,1,150,Completed
1580,146,507,2025-03-09,1,200,Completed
1581,133,508,2024-04-25,3,200,Completed
1582,161,501,2025-02-18,2,1500,Completed
1583,116,503,2024-11-23,4,150,Cancelled
1584,198,507,2024-01-28,4,1500,Completed
1585,162,504,2024-01-30,4,300,Completed
1586,191,504,2024-10-03,3,300,Completed
1587,150,507,2025-01-11,4,150,Cancelled
1588,132,505,2024-03-07,5,300,Completed
1589,131,509,2024-09-07,3,1000,Completed
1590,155,506,2024-03-29,5,700,Cancelled
1591,162,509,2024-03-09,1,200,Completed
1592,161,505,2024-10-17,3,1500,Completed
1593,198,503,2024-06-02,4,300,Cancelled
1594,160,509,2024-06-01,1,150,Completed
1595,115,507,2024-08-29,4,200,Completed
1596,154,510,2025-02-19,4,1500,Completed
1597,171,501,2025-05-14,4,1500,Completed
1598,189,504,2024-01-27,3,500,Completed
1599,101,502,2024-06-12,5,150,Completed
1600,177,509,2024-05-12,1,500,Completed
1601,114,506,2024-12-01,4,200,Completed
1602,187,503,2025-04-23,3,300,Completed
1603,149,502,2024-11-14,2,150,Completed
1604,191,506,2024-02-08,3,150,Completed
1605,120,502,2024-07-27,1,400,Completed
1606,127,503,2025-04-06,5,500,Completed
1607,166,507,2025-04-20,2,400,Completed
1608,139,502,2025-02-21,3,1500,Completed
1609,143,504,2024-02-11,2,700,Completed
1610,144,509,2024-07-10,4,400,Completed
1611,199,510,2025-02-27,4,200,Completed
1612,174,501,2025-03-08,4,700,Cancelled
1613,119,506,2025-02-21,5,700,Cancelled
1614,139,510,2024-07-02,2,400,Completed
1615,143,501,2024-08-12,2,500,Completed
1616,170,508,2025-01-08,1,500,Completed
1617,130,509,2024-12-15,3,150,Completed
1618,138,507,2024-10-25,2,150,Completed
1619,136,502,2024-11-20,1,200,Completed
1620,110,501,2024-09-25,3,1500,Completed
1621,123,508,2024-04-06,4,700,Completed
1622,103,507,2024-07-06,5,1000,Completed
1623,131,510,2025-03-01,5,1000,Completed
1624,131,502,2024-02-27,2,150,Completed
1625,186,504,2024-05-06,1,400,Completed
1626,197,510,2024-01-16,4,500,Completed
1627,113,508,2024-07-23,3,200,Completed
1628,102,504,2024-01-31,5,300,Completed
1629,200,501,2025-03-07,5,300,Completed
1630,151,503,2024-02-16,4,200,Completed
1631,108,504,2024-01-23,3,300,Cancelled
1632,182,507,2024-10-28,5,500,Cancelled
1633,146,504,2024-04-24,2,500,Completed
1634,137,509,2024-06-21,4,300,Cancelled
1635,124,509,2024-09-15,3,700,Cancelled
1636,197,502,2024-09-25,1,1000,Completed
1637,187,501,2024-07-19,1,1500,Completed
1638,145,504,2024-06-11,1,500,Completed
1639,189,502,2024-02-10,4,150,Completed
1640,194,510,2025-03-23,2,700,Completed
1641,197,508,2024-01-30,3,200,Completed
1642,145,508,2024-07-22,5,1000,Completed
1643,115,503,2025-01-09,2,1000,Completed
1644,111,505,2025-05-08,5,700,Completed
1645,147,507,2025-02-13,5,300,Completed
1646,127,508,2024-12-26,2,500,Completed
1647,175,509,2024-04-19,1,700,Completed
1648,103,510,2025-03-19,5,1000,Completed
1649,111,505,2024-02-13,3,400,Completed
1650,123,503,2025-03-11,4,700,Completed
1651,152,507,2024-11-18,3,400,Completed
1652,164,505,2024-11-23,1,1500,Completed
1653,165,505,2024-03-14,2,1500,Cancelled
1654,162,506,2025-04-11,4,150,Completed
1655,165,503,2024-11-19,4,500,Completed
1656,162,509,2024-09-12,2,1500,Completed
1657,184,505,2024-01-06,3,400,Completed
1658,153,503,2024-08-08,1,400,Completed
1659,158,506,2025-04-21,1,150,Completed
1660,105,509,2024-11-12,1,200,Completed
1661,171,504,2024-08-05,4,500,Completed
1662,170,509,2024-08-01,4,1500,Completed
1663,129,503,2024-12-28,2,150,Completed
1664,109,507,2025-02-22,3,1500,Completed
1665,119,505,2024-03-23,5,500,Completed
1666,148,506,2024-08-19,3,400,Completed
1667,138,510,2024-09-17,2,1500,Completed
1668,118,503,2024-03-07,5,150,Completed
1669,167,509,2024-04-17,5,1000,Completed
1670,179,507,2024-11-21,1,400,Completed
1671,120,509,2025-01-10,2,1500,Completed
1672,124,501,2024-06-16,3,300,Completed
1673,144,503,2024-06-16,4,1000,Completed
1674,162,510,2025-04-06,5,400,Completed
1675,179,501,2025-04-11,1,150,Completed
1676,170,509,2025-04-08,4,200,Completed
1677,137,503,2025-05-10,1,500,Completed
1678,195,504,2024-12-14,1,150,Completed
1679,170,506,2024-04-22,1,400,Completed
1680,120,503,2024-04-11,2,1000,Cancelled
1681,115,502,2025-01-04,3,1500,Completed
1682,162,508,2024-09-12,1,1000,Completed
1683,164,507,2024-06-19,2,1000,Completed
1684,144,501,2024-04-23,4,700,Cancelled
1685,148,501,2024-07-20,5,1500,Completed
1686,183,509,2024-06-18,3,1500,Completed
1687,165,503,2024-12-25,2,500,Cancelled
1688,195,505,2024-09-25,1,400,Completed
1689,146,510,2025-04-02,2,1000,Completed
1690,185,510,2025-03-21,4,700,Completed
1691,170,509,2024-07-28,5,150,Completed
1692,137,501,2024-05-25,2,700,Completed
1693,197,503,2024-12-24,4,300,Completed
1694,106,505,2024-10-18,5,500,Completed
1695,130,508,2025-02-05,5,300,Cancelled
1696,150,510,2024-07-30,5,1500,Completed
1697,108,510,2024-12-11,2,200,Completed
1698,172,503,2024-08-24,2,200,Completed
1699,184,510,2024-09-01,2,1000,Cancelled
1700,124,503,2024-01-09,1,200,Cancelled
1701,178,506,2024-06-14,1,700,Completed
1702,159,501,2024-01-12,3,700,Completed
1703,112,503,2025-02-23,5,300,Completed
1704,168,509,2025-01-21,4,1000,Cancelled
1705,175,506,2024-04-17,5,400,Cancelled
1706,192,510,2025-01-13,5,300,Completed
1707,147,501,2024-05-12,4,400,Completed
1708,151,501,2024-11-22,3,500,Completed
1709,146,509,2024-10-24,3,300,Cancelled
1710,198,502,2025-04-30,3,1500,Cancelled
1711,137,501,2024-05-09,5,500,Completed
1712,199,504,2024-11-23,4,200,Completed
1713,182,503,2025-04-27,1,150,Completed
1714,112,506,2024-11-17,5,700,Completed
1715,176,503,2024-09-10,1,400,Completed
1716,196,507,2025-02-10,5,400,Completed
1717,117,506,2024-08-23,3,500,Completed
1718,120,509,2025-05-13,2,1000,Completed
1719,107,504,2025-01-25,1,200,Completed
1720,180,505,2024-09-29,5,1000,Completed
1721,200,505,2024-03-29,4,150,Cancelled
1722,177,501,2024-10-08,2,200,Completed
1723,181,508,2025-02-06,4,1000,Completed
1724,136,509,2025-03-21,1,300,Completed
1725,109,509,2025-03-29,5,400,Cancelled
1726,140,502,2024-11-25,5,200,Completed
1727,156,506,2024-05-10,1,500,Completed
1728,141,507,2025-03-02,5,1000,Completed
1729,126,505,2024-01-11,4,150,Completed
1730,194,505,2024-09-22,1,300,Completed
1731,156,501,2024-11-27,5,150,Completed
1732,141,501,2025-02-17,2,1000,Completed
1733,131,502,2024-04-16,5,400,Completed
1734,105,502,2024-07-04,5,500,Completed
1735,118,501,2024-06-30,5,300,Completed
1736,180,505,2025-03-09,2,500,Completed
1737,129,503,2024-12-20,5,500,Completed
1738,168,502,2024-01-27,2,700,Completed
1739,106,507,2024-10-31,2,200,Completed
1740,136,508,2024-07-26,3,400,Completed
1741,151,504,2024-11-18,1,400,Completed
1742,164,502,2024-09-16,5,700,Completed
1743,114,506,2025-04-08,4,1000,Completed
1744,132,508,2024-02-18,2,400,Completed
1745,108,503,2024-04-19,2,500,Completed
1746,186,501,2024-02-03,5,1000,Completed
1747,155,505,2024-11-11,4,500,Completed
1748,111,506,2024-09-29,3,500,Completed
1749,144,508,2025-02-15,5,1000,Completed
1750,124,509,2024-10-17,2,300,Completed
1751,129,506,2024-01-11,2,200,Completed
1752,129,502,2025-03-06,5,1000,Completed
1753,141,503,2024-01-09,4,200,Cancelled
1754,167,504,2025-03-30,1,500,Completed
1755,183,508,2024-01-07,2,200,Completed
1756,160,503,2024-12-25,5,500,Completed
1757,156,504,2025-01-19,4,300,Completed
1758,168,510,2025-04-29,5,700,Completed
1759,136,504,2025-04-29,1,1500,Completed
1760,143,501,2024-03-13,4,300,Completed
1761,111,504,2024-04-10,2,400,Completed
1762,176,510,2024-03-17,2,500,Cancelled
1763,117,507,2024-01-29,4,1000,Completed
1764,200,508,2024-12-15,5,1000,Completed
1765,121,503,2024-08-12,3,200,Completed
1766,131,509,2024-09-01,1,150,Completed
1767,101,503,2025-01-03,1,400,Completed
1768,120,510,2024-01-29,4,500,Completed
1769,101,501,2025-04-17,3,500,Completed
1770,194,501,2024-05-20,2,150,Completed
1771,148,503,2025-04-05,3,700,Cancelled
1772,198,504,2024-07-21,1,300,Completed
1773,119,505,2024-04-30,5,400,Completed
1774,181,502,2024-12-14,1,200,Cancelled
1775,120,507,2024-06-20,4,150,Completed
1776,168,501,2024-07-11,2,1500,Completed
1777,191,505,2024-05-24,4,500,Completed
1778,142,501,2024-02-07,2,150,Completed
1779,129,510,2025-04-14,3,700,Completed
1780,193,508,2024-03-16,3,700,Completed
1781,123,502,2024-02-06,2,150,Completed
1782,124,506,2025-01-12,3,1500,Completed
1783,140,505,2025-04-16,5,500,Completed
1784,114,507,2024-03-17,2,700,Cancelled
1785,196,510,2025-02-20,4,150,Completed
1786,141,509,2025-04-18,2,700,Completed
1787,146,507,2025-04-09,1,700,Completed
1788,176,510,2024-04-06,3,700,Completed
1789,167,505,2025-04-20,5,1000,Completed
1790,154,507,2024-01-30,2,700,Completed
1791,110,506,2024-07-18,2,1500,Completed
1792,138,508,2024-02-15,5,1000,Completed
1793,103,502,2024-12-19,3,300,Completed
1794,103,509,2025-01-25,3,1000,Completed
1795,162,502,2025-02-26,1,200,Completed
1796,104,503,2024-08-21,5,500,Completed
1797,196,505,2025-05-03,1,700,Cancelled
1798,125,509,2025-05-06,5,500,Completed
1799,155,506,2024-12-25,1,500,Cancelled
1800,180,507,2024-03-28,5,500,Completed
1801,101,505,2025-01-19,4,150,Completed
1802,118,509,2024-10-28,5,400,Completed
1803,178,501,2024-05-21,2,700,Cancelled
1804,156,507,2025-03-25,2,500,Completed
1805,143,509,2025-02-23,2,1500,Cancelled
1806,122,502,2024-12-31,5,700,Completed
1807,136,502,2024-06-28,4,150,Completed
1808,168,502,2024-04-10,3,700,Completed
1809,122,509,2024-07-07,2,700,Completed
1810,121,501,2024-04-24,3,150,Completed
1811,120,509,2024-12-05,4,500,Completed
1812,128,507,2025-04-20,1,300,Completed
1813,185,501,2024-02-04,3,1500,Completed
1814,194,506,2025-04-06,4,1000,Completed
1815,150,508,2024-04-06,5,300,Completed
1816,133,501,2024-03-19,1,1000,Cancelled
1817,170,501,2024-07-31,2,400,Completed
1818,118,501,2024-12-09,5,1000,Cancelled
1819,170,505,2025-03-01,5,300,Completed
1820,117,510,2024-11-04,3,1000,Completed
1821,195,510,2024-05-16,3,400,Completed
1822,107,502,2025-03-24,1,1500,Completed
1823,131,503,2025-02-02,2,200,Completed
1824,146,501,2024-08-22,3,500,Completed
1825,123,508,2024-01-01,2,150,Cancelled
1826,117,501,2025-02-19,3,400,Completed
1827,181,502,2025-03-03,1,150,Completed
1828,115,504,2024-05-22,2,300,Completed
1829,161,506,2024-03-04,4,150,Completed
1830,197,504,2024-06-17,2,150,Completed
1831,121,505,2025-02-13,2,500,Completed
1832,191,505,2024-08-24,1,200,Completed
1833,102,507,2025-03-21,4,1000,Completed
1834,178,508,2025-02-21,5,500,Completed
1835,125,503,2024-11-26,5,500,Completed
1836,137,507,2024-11-22,4,700,Cancelled
1837,175,502,2025-01-29,2,400,Completed
1838,131,504,2024-01-27,2,1000,Completed
1839,113,503,2024-11-07,3,150,Completed
1840,123,501,2024-04-29,4,400,Completed
1841,192,508,2025-01-07,1,150,Completed
1842,162,502,2024-04-30,4,150,Completed
1843,197,507,2024-01-19,3,1500,Completed
1844,127,504,2025-04-15,3,300,Completed
1845,195,501,2024-09-06,1,150,Completed
1846,187,504,2024-11-17,3,300,Cancelled
1847,148,502,2025-02-25,4,200,Completed
1848,138,508,2024-10-05,4,300,Completed
1849,180,503,2024-02-19,4,1000,Completed
1850,126,508,2024-05-05,5,1500,Completed
1851,134,506,2024-04-28,1,150,Completed
1852,105,506,2024-05-13,1,700,Completed
1853,144,510,2024-03-27,2,700,Completed
1854,154,507,2024-05-29,5,400,Completed
1855,174,508,2025-04-14,5,200,Cancelled
1856,113,506,2024-03-16,2,400,Completed
1857,170,502,2024-07-25,1,500,Cancelled
1858,136,504,2025-01-12,4,150,Completed
1859,151,510,2024-06-22,2,400,Completed
